month,product_id,product_name,category,units_sold,revenue,average_price,average_discount,returns,return_rate
2026-03,117,Universal content-based firmware,Sporting Goods,34.0,6581.54,193.87,0.1,0.0,0.0
2026-04,117,Universal content-based firmware,Sporting Goods,34.0,6406.31,188.23,0.14,0.0,0.0
2026-05,117,Universal content-based firmware,Sporting Goods,26.0,4945.9,190.55,0.1,1.0,0.0385
2026-06,117,Universal content-based firmware,Sporting Goods,45.0,8684.52,192.29,0.15,0.0,0.0
2026-07,117,Universal content-based firmware,Sporting Goods,0.0,0.0,,,1.0,0.0
2025-01,118,Proactive human-resource moderator,Toys,27.0,1228.53,46.13,0.15,0.0,0.0
2025-02,118,Proactive human-resource moderator,Toys,13.0,607.2,46.48,0.1001,0.0,0.0
2025-03,118,Proactive human-resource moderator,Toys,29.0,1365.03,47.07,,0.0,0.0
2025-04,118,Proactive human-resource moderator,Toys,20.0,931.98,46.71,0.1001,0.0,0.0
2025-05,118,Proactive human-resource moderator,Toys,16.0,724.89,46.02,0.1999,0.0,0.0
2025-06,118,Proactive human-resource moderator,Toys,19.0,894.33,47.07,,0.0,0.0
2025-07,118,Proactive human-resource moderator,Toys,29.0,1313.26,45.3,0.15,3.0,0.1034
2025-08,118,Proactive human-resource moderator,Toys,43.0,1995.76,46.2,0.125,0.0,0.0
2025-09,118,Proactive human-resource moderator,Toys,37.0,1718.04,46.64,0.1001,0.0,0.0
2025-10,118,Proactive human-resource moderator,Toys,35.0,1605.07,45.89,0.125,1.0,0.0286
2025-11,118,Proactive human-resource moderator,Toys,37.0,1732.18,46.66,0.1999,1.0,0.027
2025-12,118,Proactive human-resource moderator,Toys,27.0,1270.89,47.07,,0.0,0.0
2026-01,118,Proactive human-resource moderator,Toys,37.0,1718.06,46.36,0.15,0.0,0.0
2026-02,118,Proactive human-resource moderator,Toys,35.0,1619.22,46.13,0.1999,1.0,0.0286
2026-03,118,Proactive human-resource moderator,Toys,37.0,1689.82,45.14,0.15,0.0,0.0
2026-04,118,Proactive human-resource moderator,Toys,28.0,1308.54,46.6,0.1001,1.0,0.0357
2026-05,118,Proactive human-resource moderator,Toys,39.0,1788.68,46.25,0.1999,0.0,0.0
2026-06,118,Proactive human-resource moderator,Toys,38.0,1779.25,46.68,0.1999,0.0,0.0
2026-07,118,Proactive human-resource moderator,Toys,0.0,0.0,,,0.0,0.0
2025-01,119,Enterprise-wide eco-centric benchmark,Sporting Goods,19.0,1100.1,57.9,,0.0,0.0
2025-02,119,Enterprise-wide eco-centric benchmark,Sporting Goods,17.0,984.3,57.9,,1.0,0.0588
2025-03,119,Enterprise-wide eco-centric benchmark,Sporting Goods,27.0,1522.77,56.09,0.125,0.0,0.0
2025-04,119,Enterprise-wide eco-centric benchmark,Sporting Goods,21.0,1198.53,56.74,0.15,0.0,0.0
2025-05,119,Enterprise-wide eco-centric benchmark,Sporting Goods,32.0,1852.8,57.9,,0.0,0.0
2025-06,119,Enterprise-wide eco-centric benchmark,Sporting Goods,20.0,1158.0,57.9,,1.0,0.05
2025-07,119,Enterprise-wide eco-centric benchmark,Sporting Goods,19.0,1094.31,57.37,0.1,0.0,0.0
2025-08,119,Enterprise-wide eco-centric benchmark,Sporting Goods,29.0,1644.36,56.85,0.1,2.0,0.069
2025-09,119,Enterprise-wide eco-centric benchmark,Sporting Goods,18.0,1001.67,56.56,0.15,0.0,0.0
2025-10,119,Enterprise-wide eco-centric benchmark,Sporting Goods,36.0,2055.45,57.03,0.15,0.0,0.0
2025-11,119,Enterprise-wide eco-centric benchmark,Sporting Goods,38.0,2194.41,57.62,0.1,2.0,0.0526
2025-12,119,Enterprise-wide eco-centric benchmark,Sporting Goods,36.0,1974.39,54.74,0.15,1.0,0.0278
2026-01,119,Enterprise-wide eco-centric benchmark,Sporting Goods,36.0,2049.66,57.11,0.1,1.0,0.0278
2026-02,119,Enterprise-wide eco-centric benchmark,Sporting Goods,19.0,1071.15,56.12,0.1333,0.0,0.0
2026-03,119,Enterprise-wide eco-centric benchmark,Sporting Goods,47.0,2698.14,57.01,0.2,0.0,0.0
2026-04,119,Enterprise-wide eco-centric benchmark,Sporting Goods,31.0,1777.53,57.07,0.1,1.0,0.0323
2026-05,119,Enterprise-wide eco-centric benchmark,Sporting Goods,36.0,2084.4,57.9,,0.0,0.0
2026-06,119,Enterprise-wide eco-centric benchmark,Sporting Goods,44.0,2512.86,57.18,0.1,0.0,0.0
2026-07,119,Enterprise-wide eco-centric benchmark,Sporting Goods,0.0,0.0,,,0.0,0.0
2025-01,120,User-friendly multimedia hierarchy,Toys,22.0,1057.52,47.74,0.1251,0.0,0.0
2025-02,120,User-friendly multimedia hierarchy,Toys,9.0,436.91,48.82,0.1001,0.0,0.0
2025-03,120,User-friendly multimedia hierarchy,Toys,22.0,1087.33,49.24,0.1001,1.0,0.0455
2025-04,120,User-friendly multimedia hierarchy,Toys,23.0,1107.18,47.52,0.1501,0.0,0.0
2025-05,120,User-friendly multimedia hierarchy,Toys,22.0,1092.3,49.65,,1.0,0.0455
2025-06,120,User-friendly multimedia hierarchy,Toys,19.0,943.35,49.65,,0.0,0.0
2025-07,120,User-friendly multimedia hierarchy,Toys,26.0,1290.9,49.65,,1.0,0.0385
2025-08,120,User-friendly multimedia hierarchy,Toys,30.0,1464.67,48.41,0.1667,0.0,0.0
2025-09,120,User-friendly multimedia hierarchy,Toys,26.0,1290.9,49.65,,1.0,0.0385
2025-10,120,User-friendly multimedia hierarchy,Toys,38.0,1861.87,49.03,0.1501,0.0,0.0
2025-11,120,User-friendly multimedia hierarchy,Toys,32.0,1563.97,48.52,0.1667,1.0,0.0312
2025-12,120,User-friendly multimedia hierarchy,Toys,47.0,2278.91,48.55,0.1201,1.0,0.0213
2026-01,120,User-friendly multimedia hierarchy,Toys,44.0,2144.85,48.85,0.1251,0.0,0.0
2026-02,120,User-friendly multimedia hierarchy,Toys,37.0,1777.46,47.91,0.175,2.0,0.0541
2026-03,120,User-friendly multimedia hierarchy,Toys,43.0,2100.18,48.45,0.1401,1.0,0.0233
2026-04,120,User-friendly multimedia hierarchy,Toys,30.0,1449.78,48.0,0.2,1.0,0.0333
2026-05,120,User-friendly multimedia hierarchy,Toys,41.0,1985.98,48.82,0.1334,0.0,0.0
2026-06,120,User-friendly multimedia hierarchy,Toys,40.0,1961.16,48.79,0.1334,0.0,0.0
2026-07,120,User-friendly multimedia hierarchy,Toys,0.0,0.0,,,0.0,0.0
2025-01,121,Devolved bi-directional Internet solution,Electronics,21.0,4457.72,211.52,0.15,0.0,0.0
2025-02,121,Devolved bi-directional Internet solution,Electronics,23.0,4914.35,214.34,0.1,0.0,0.0
2025-03,121,Devolved bi-directional Internet solution,Electronics,15.0,3174.76,210.93,0.15,0.0,0.0
2025-04,121,Devolved bi-directional Internet solution,Electronics,23.0,4805.63,211.65,0.1333,0.0,0.0
2025-05,121,Devolved bi-directional Internet solution,Electronics,26.0,5653.7,217.45,,0.0,0.0
2025-06,121,Devolved bi-directional Internet solution,Electronics,26.0,5610.2,216.17,0.1,0.0,0.0
2025-07,121,Devolved bi-directional Internet solution,Electronics,36.0,7784.7,215.47,0.1,1.0,0.0278
2025-08,121,Devolved bi-directional Internet solution,Electronics,24.0,5197.05,216.0,0.1,0.0,0.0
2025-09,121,Devolved bi-directional Internet solution,Electronics,30.0,6523.5,217.45,,0.0,0.0
2025-10,121,Devolved bi-directional Internet solution,Electronics,35.0,7415.01,212.01,0.125,0.0,0.0
2025-11,121,Devolved bi-directional Internet solution,Electronics,39.0,8437.05,215.47,0.1,0.0,0.0
2025-12,121,Devolved bi-directional Internet solution,Electronics,35.0,7415.04,211.73,0.1667,0.0,0.0
2026-01,121,Devolved bi-directional Internet solution,Electronics,39.0,8263.09,213.1,0.1667,0.0,0.0
2026-02,121,Devolved bi-directional Internet solution,Electronics,40.0,8545.76,212.92,0.125,0.0,0.0
2026-03,121,Devolved bi-directional Internet solution,Electronics,31.0,6740.95,217.45,,1.0,0.0323
2026-04,121,Devolved bi-directional Internet solution,Electronics,39.0,8393.56,214.34,0.15,1.0,0.0256
2026-05,121,Devolved bi-directional Internet solution,Electronics,24.0,5066.57,213.37,0.15,1.0,0.0417
2026-06,121,Devolved bi-directional Internet solution,Electronics,47.0,10220.15,217.45,,1.0,0.0213
2026-07,121,Devolved bi-directional Internet solution,Electronics,1.0,173.96,173.96,0.2,2.0,2.0
2025-01,122,Integrated motivating system engine,Beauty,13.0,863.85,66.45,,0.0,0.0
2025-02,122,Integrated motivating system engine,Beauty,26.0,1727.7,66.45,,0.0,0.0
2025-03,122,Integrated motivating system engine,Beauty,31.0,2033.37,65.67,0.2,0.0,0.0
2025-04,122,Integrated motivating system engine,Beauty,12.0,797.4,66.45,,0.0,0.0
2025-05,122,Integrated motivating system engine,Beauty,23.0,1468.58,63.68,0.1249,0.0,0.0
2025-06,122,Integrated motivating system engine,Beauty,22.0,1435.32,64.79,0.2,0.0,0.0
2025-07,122,Integrated motivating system engine,Beauty,34.0,2252.66,66.1,0.0999,0.0,0.0
2025-08,122,Integrated motivating system engine,Beauty,30.0,1993.5,66.45,,1.0,0.0333
2025-09,122,Integrated motivating system engine,Beauty,49.0,3143.1,64.48,0.16,0.0,0.0
2025-10,122,Integrated motivating system engine,Beauty,39.0,2558.35,65.85,0.0999,1.0,0.0256
2025-11,122,Integrated motivating system engine,Beauty,31.0,1993.5,63.96,0.2,0.0,0.0
2025-12,122,Integrated motivating system engine,Beauty,23.0,1521.71,65.94,0.0999,0.0,0.0
2026-01,122,Integrated motivating system engine,Beauty,38.0,2498.52,65.29,0.2,0.0,0.0
2026-02,122,Integrated motivating system engine,Beauty,29.0,1920.41,66.08,0.0999,0.0,0.0
2026-03,122,Integrated motivating system engine,Beauty,25.0,1614.76,64.68,0.1333,0.0,0.0
2026-04,122,Integrated motivating system engine,Beauty,38.0,2471.95,64.87,0.1666,1.0,0.0263
2026-05,122,Integrated motivating system engine,Beauty,41.0,2704.53,65.94,0.0999,1.0,0.0244
2026-06,122,Integrated motivating system engine,Beauty,27.0,1794.15,66.45,,2.0,0.0741
2026-07,122,Integrated motivating system engine,Beauty,0.0,0.0,,,0.0,0.0
2025-01,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,21.0,4163.4,199.45,0.1,1.0,0.0476
2025-02,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,22.0,4284.08,194.43,0.125,0.0,0.0
2025-03,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,31.0,6235.03,201.13,,1.0,0.0323
2025-04,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,16.0,3177.85,197.47,0.2,1.0,0.0625
2025-05,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,23.0,4585.77,199.79,0.1,2.0,0.087
2025-06,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,26.0,5108.69,198.26,0.2,0.0,0.0
2025-07,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,28.0,5531.09,198.04,0.1,0.0,0.0
2025-08,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,25.0,4887.47,195.84,0.125,1.0,0.04
2025-09,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,41.0,8206.11,199.52,0.1,1.0,0.0244
2025-10,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,40.0,8045.2,201.13,,0.0,0.0
2025-11,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,39.0,7663.08,197.3,0.1,1.0,0.0256
2025-12,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,34.0,6677.5,197.63,0.2,0.0,0.0
2026-01,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,41.0,8125.65,197.3,0.1333,0.0,0.0
2026-02,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,36.0,7160.22,199.12,0.2,0.0,0.0
2026-03,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,38.0,7361.33,195.1,0.2,0.0,0.0
2026-04,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,36.0,7240.68,201.13,,0.0,0.0
2026-05,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,46.0,9131.3,196.66,0.15,0.0,0.0
2026-06,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,32.0,6355.71,198.26,0.15,1.0,0.0312
2026-07,123,Function-based bandwidth-monitored collaboration,Home & Kitchen,5.0,945.32,191.08,0.1,0.0,0.0
2025-01,124,Re-engineered system-worthy model,Home & Kitchen,22.0,6675.34,302.27,0.1,0.0,0.0
2025-02,124,Re-engineered system-worthy model,Home & Kitchen,35.0,10394.03,299.73,0.15,0.0,0.0
2025-03,124,Re-engineered system-worthy model,Home & Kitchen,26.0,7711.7,296.1,0.1333,0.0,0.0
2025-04,124,Re-engineered system-worthy model,Home & Kitchen,24.0,7193.52,300.12,0.2,0.0,0.0
2025-05,124,Re-engineered system-worthy model,Home & Kitchen,32.0,9753.92,304.81,,0.0,0.0
2025-06,124,Re-engineered system-worthy model,Home & Kitchen,34.0,10272.1,300.46,0.15,0.0,0.0
2025-07,124,Re-engineered system-worthy model,Home & Kitchen,33.0,9906.33,299.43,0.15,0.0,0.0
2025-08,124,Re-engineered system-worthy model,Home & Kitchen,27.0,8138.43,301.0,0.1,0.0,0.0
2025-09,124,Re-engineered system-worthy model,Home & Kitchen,34.0,10241.62,301.91,0.2,1.0,0.0294
2025-10,124,Re-engineered system-worthy model,Home & Kitchen,36.0,10912.2,303.21,0.1,0.0,0.0
2025-11,124,Re-engineered system-worthy model,Home & Kitchen,22.0,6705.82,304.81,,0.0,0.0
2025-12,124,Re-engineered system-worthy model,Home & Kitchen,26.0,7833.62,300.46,0.1,1.0,0.0385
2026-01,124,Re-engineered system-worthy model,Home & Kitchen,38.0,11552.3,303.48,0.1,1.0,0.0263
2026-02,124,Re-engineered system-worthy model,Home & Kitchen,47.0,14265.11,303.68,0.1,1.0,0.0213
2026-03,124,Re-engineered system-worthy model,Home & Kitchen,30.0,9083.34,303.29,0.1,0.0,0.0
2026-04,124,Re-engineered system-worthy model,Home & Kitchen,35.0,10668.35,304.81,,0.0,0.0
2026-05,124,Re-engineered system-worthy model,Home & Kitchen,35.0,10668.35,304.81,,0.0,0.0
2026-06,124,Re-engineered system-worthy model,Home & Kitchen,35.0,10302.59,298.39,0.2,2.0,0.0571
2026-07,124,Re-engineered system-worthy model,Home & Kitchen,3.0,914.43,304.81,,0.0,0.0
2025-01,125,Object-based actuating implementation,Apparel,13.0,346.84,26.68,,0.0,0.0
2025-02,125,Object-based actuating implementation,Apparel,24.0,634.98,26.3,0.1001,0.0,0.0
2025-03,125,Object-based actuating implementation,Apparel,22.0,565.6,26.06,0.1501,0.0,0.0
2025-04,125,Object-based actuating implementation,Apparel,30.0,795.06,26.41,0.2001,0.0,0.0
2025-05,125,Object-based actuating implementation,Apparel,16.0,426.88,26.68,,1.0,0.0625
2025-06,125,Object-based actuating implementation,Apparel,26.0,683.0,26.26,0.1501,0.0,0.0
2025-07,125,Object-based actuating implementation,Apparel,39.0,1040.52,26.68,,0.0,0.0
2025-08,125,Object-based actuating implementation,Apparel,21.0,514.89,24.98,0.1751,0.0,0.0
2025-09,125,Object-based actuating implementation,Apparel,31.0,819.07,26.35,0.1001,0.0,0.0
2025-10,125,Object-based actuating implementation,Apparel,21.0,560.28,26.68,,0.0,0.0
2025-11,125,Object-based actuating implementation,Apparel,29.0,765.71,26.4,0.1001,0.0,0.0
2025-12,125,Object-based actuating implementation,Apparel,44.0,1168.58,26.47,0.2001,0.0,0.0
2026-01,125,Object-based actuating implementation,Apparel,14.0,373.52,26.68,,2.0,0.1429
2026-02,125,Object-based actuating implementation,Apparel,36.0,960.48,26.68,,0.0,0.0
2026-03,125,Object-based actuating implementation,Apparel,34.0,907.12,26.68,,0.0,0.0
2026-04,125,Object-based actuating implementation,Apparel,32.0,837.74,26.22,0.1334,3.0,0.0938
2026-05,125,Object-based actuating implementation,Apparel,38.0,1003.16,26.22,0.1334,0.0,0.0
2026-06,125,Object-based actuating implementation,Apparel,31.0,808.39,26.01,0.1251,1.0,0.0323
2026-07,125,Object-based actuating implementation,Apparel,1.0,26.68,26.68,,0.0,0.0
2025-01,126,Re-engineered leadingedge product,Apparel,20.0,428.86,21.43,0.1001,1.0,0.05
2025-02,126,Re-engineered leadingedge product,Apparel,26.0,561.66,21.62,0.1001,0.0,0.0
2025-03,126,Re-engineered leadingedge product,Apparel,25.0,539.89,21.61,0.1001,1.0,0.04
2025-04,126,Re-engineered leadingedge product,Apparel,26.0,557.31,21.36,0.15,0.0,0.0
2025-05,126,Re-engineered leadingedge product,Apparel,33.0,714.05,21.65,0.1001,0.0,0.0
2025-06,126,Re-engineered leadingedge product,Apparel,30.0,635.69,21.26,0.1334,0.0,0.0
2025-07,126,Re-engineered leadingedge product,Apparel,23.0,494.17,21.43,0.1001,0.0,0.0
2025-08,126,Re-engineered leadingedge product,Apparel,34.0,722.76,21.33,0.1334,1.0,0.0294
2025-09,126,Re-engineered leadingedge product,Apparel,19.0,409.27,21.6,0.1001,1.0,0.0526
2025-10,126,Re-engineered leadingedge product,Apparel,28.0,600.84,21.46,0.1001,0.0,0.0
2025-11,126,Re-engineered leadingedge product,Apparel,35.0,742.37,21.25,0.1666,0.0,0.0
2025-12,126,Re-engineered leadingedge product,Apparel,27.0,566.04,21.04,0.1998,2.0,0.0741
2026-01,126,Re-engineered leadingedge product,Apparel,38.0,827.26,21.77,,0.0,0.0
2026-02,126,Re-engineered leadingedge product,Apparel,36.0,772.84,21.3,0.1666,0.0,0.0
2026-03,126,Re-engineered leadingedge product,Apparel,28.0,596.49,21.23,0.1251,1.0,0.0357
2026-04,126,Re-engineered leadingedge product,Apparel,29.0,611.74,21.31,0.1334,1.0,0.0345
2026-05,126,Re-engineered leadingedge product,Apparel,30.0,642.2,21.41,0.1001,1.0,0.0333
2026-06,126,Re-engineered leadingedge product,Apparel,50.0,1084.15,21.62,0.1998,0.0,0.0
2026-07,126,Re-engineered leadingedge product,Apparel,0.0,0.0,,,0.0,0.0
2025-01,127,Persevering next generation leverage,Apparel,18.0,2256.28,125.41,0.15,2.0,0.1111
2025-02,127,Persevering next generation leverage,Apparel,13.0,1676.09,128.93,,1.0,0.0769
2025-03,127,Persevering next generation leverage,Apparel,18.0,2320.74,128.93,,1.0,0.0556
2025-04,127,Persevering next generation leverage,Apparel,17.0,2127.34,124.33,0.1667,1.0,0.0588
2025-05,127,Persevering next generation leverage,Apparel,21.0,2630.16,126.35,0.2,1.0,0.0476
2025-06,127,Persevering next generation leverage,Apparel,12.0,1547.16,128.93,,0.0,0.0
2025-07,127,Persevering next generation leverage,Apparel,30.0,3726.08,125.25,0.15,0.0,0.0
2025-08,127,Persevering next generation leverage,Apparel,41.0,5247.45,127.09,0.15,2.0,0.0488
2025-09,127,Persevering next generation leverage,Apparel,23.0,2926.71,126.17,0.15,0.0,0.0
2025-10,127,Persevering next generation leverage,Apparel,54.0,6781.71,125.71,0.16,0.0,0.0
2025-11,127,Persevering next generation leverage,Apparel,28.0,3545.57,126.78,0.15,0.0,0.0
2025-12,127,Persevering next generation leverage,Apparel,23.0,2965.39,128.93,,2.0,0.087
2026-01,127,Persevering next generation leverage,Apparel,46.0,5892.11,127.94,0.1,0.0,0.0
2026-02,127,Persevering next generation leverage,Apparel,29.0,3738.97,128.93,,1.0,0.0345
2026-03,127,Persevering next generation leverage,Apparel,38.0,4783.3,126.69,0.1333,1.0,0.0263
2026-04,127,Persevering next generation leverage,Apparel,27.0,3455.33,127.41,0.1,0.0,0.0
2026-05,127,Persevering next generation leverage,Apparel,34.0,4344.94,127.09,0.15,1.0,0.0294
2026-06,127,Persevering next generation leverage,Apparel,34.0,4357.84,127.7,0.1,1.0,0.0294
2026-07,127,Persevering next generation leverage,Apparel,3.0,386.79,128.93,,0.0,0.0
2025-01,128,Quality-focused secondary benchmark,Electronics,27.0,14526.57,542.91,0.1,0.0,0.0
2025-02,128,Quality-focused secondary benchmark,Electronics,16.0,8583.88,539.24,0.1,0.0,0.0
2025-03,128,Quality-focused secondary benchmark,Electronics,9.0,4787.16,541.08,0.1,0.0,0.0
2025-04,128,Quality-focused secondary benchmark,Electronics,34.0,18488.39,538.02,0.1333,0.0,0.0
2025-05,128,Quality-focused secondary benchmark,Electronics,20.0,11005.0,550.25,,0.0,0.0
2025-06,128,Quality-focused secondary benchmark,Electronics,33.0,17718.02,535.89,0.12,0.0,0.0
2025-07,128,Quality-focused secondary benchmark,Electronics,26.0,14141.41,546.81,0.1,0.0,0.0
2025-08,128,Quality-focused secondary benchmark,Electronics,18.0,9904.5,550.25,,1.0,0.0556
2025-09,128,Quality-focused secondary benchmark,Electronics,17.0,9354.25,550.25,,0.0,0.0
2025-10,128,Quality-focused secondary benchmark,Electronics,30.0,16287.39,539.93,0.15,0.0,0.0
2025-11,128,Quality-focused secondary benchmark,Electronics,47.0,25091.39,536.49,0.175,0.0,0.0
2025-12,128,Quality-focused secondary benchmark,Electronics,33.0,18048.19,545.25,0.1,1.0,0.0303
2026-01,128,Quality-focused secondary benchmark,Electronics,21.0,11500.22,546.02,0.1,1.0,0.0476
2026-02,128,Quality-focused secondary benchmark,Electronics,41.0,22450.2,545.66,0.2,0.0,0.0
2026-03,128,Quality-focused secondary benchmark,Electronics,26.0,14196.44,544.14,0.1,1.0,0.0385
2026-04,128,Quality-focused secondary benchmark,Electronics,38.0,20689.4,544.75,0.2,1.0,0.0263
2026-05,128,Quality-focused secondary benchmark,Electronics,24.0,12765.8,535.58,0.2,0.0,0.0
2026-06,128,Quality-focused secondary benchmark,Electronics,50.0,27347.41,546.02,0.1,1.0,0.02
2026-07,128,Quality-focused secondary benchmark,Electronics,2.0,1100.5,550.25,,0.0,0.0
2025-01,129,Advanced systematic structure,Apparel,23.0,2655.98,116.41,0.2,0.0,0.0
2025-02,129,Advanced systematic structure,Apparel,26.0,3047.25,116.2,0.15,0.0,0.0
2025-03,129,Advanced systematic structure,Apparel,21.0,2489.97,118.57,,0.0,0.0
2025-04,129,Advanced systematic structure,Apparel,24.0,2762.69,116.03,0.15,0.0,0.0
2025-05,129,Advanced systematic structure,Apparel,40.0,4707.22,118.01,0.1,0.0,0.0
2025-06,129,Advanced systematic structure,Apparel,27.0,3165.81,117.38,0.1,0.0,0.0
2025-07,129,Advanced systematic structure,Apparel,41.0,4861.37,118.57,,0.0,0.0
2025-08,129,Advanced systematic structure,Apparel,22.0,2584.82,116.99,0.1,0.0,0.0
2025-09,129,Advanced systematic structure,Apparel,16.0,1873.41,116.2,0.2,0.0,0.0
