date,store_id,city,orders,customers,units_sold,revenue,average_order_value,cancelled_orders
2025-11-01,4,Melbourne,6.0,6.0,28.0,9238.53,1539.76,1.0
2025-11-01,5,Brisbane,5.0,5.0,16.0,1622.82,324.56,0.0
2025-11-01,6,Perth,7.0,7.0,16.0,1585.19,226.46,1.0
2025-11-01,7,Adelaide,13.0,13.0,53.0,8798.08,676.78,0.0
2025-11-01,8,Canberra,13.0,13.0,46.0,4218.7,324.52,0.0
2025-11-02,1,Sydney,6.0,6.0,15.0,3877.29,646.22,0.0
2025-11-02,2,Sydney,4.0,4.0,12.0,1564.26,391.06,0.0
2025-11-02,3,Melbourne,4.0,4.0,16.0,1256.2,314.05,0.0
2025-11-02,4,Melbourne,5.0,5.0,12.0,1466.36,293.27,0.0
2025-11-02,5,Brisbane,9.0,9.0,31.0,2777.98,308.66,0.0
2025-11-02,6,Perth,5.0,5.0,21.0,3128.81,625.76,0.0
2025-11-02,7,Adelaide,15.0,15.0,45.0,6928.36,461.89,0.0
2025-11-02,8,Canberra,10.0,10.0,34.0,6158.54,615.85,0.0
2025-11-03,1,Sydney,7.0,7.0,23.0,1819.63,259.95,1.0
2025-11-03,2,Sydney,8.0,8.0,36.0,8061.89,1007.74,0.0
2025-11-03,3,Melbourne,5.0,5.0,8.0,783.07,156.61,1.0
2025-11-03,4,Melbourne,5.0,5.0,13.0,3962.19,792.44,0.0
2025-11-03,5,Brisbane,12.0,12.0,46.0,6706.71,558.89,1.0
2025-11-03,6,Perth,16.0,16.0,43.0,5821.39,363.84,1.0
2025-11-03,7,Adelaide,10.0,10.0,30.0,3836.36,383.64,0.0
2025-11-03,8,Canberra,15.0,15.0,58.0,10419.77,694.65,0.0
2025-11-04,1,Sydney,7.0,7.0,16.0,1661.01,237.29,0.0
2025-11-04,2,Sydney,5.0,5.0,20.0,3210.42,642.08,1.0
2025-11-04,3,Melbourne,9.0,9.0,30.0,3358.0,373.11,0.0
2025-11-04,4,Melbourne,4.0,4.0,9.0,1156.91,289.23,0.0
2025-11-04,5,Brisbane,9.0,9.0,30.0,4811.13,534.57,1.0
2025-11-04,6,Perth,11.0,11.0,33.0,4763.71,433.06,0.0
2025-11-04,7,Adelaide,14.0,14.0,51.0,5155.8,368.27,0.0
2025-11-04,8,Canberra,15.0,15.0,44.0,4518.73,301.25,2.0
2025-11-05,1,Sydney,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,2,Sydney,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,3,Melbourne,7.0,7.0,19.0,904.23,129.18,0.0
2025-11-05,4,Melbourne,5.0,5.0,10.0,2691.46,538.29,2.0
2025-11-05,5,Brisbane,10.0,10.0,43.0,11755.29,1175.53,0.0
2025-11-05,6,Perth,8.0,8.0,28.0,3633.72,454.22,1.0
2025-11-05,7,Adelaide,12.0,12.0,39.0,5706.17,475.51,0.0
2025-11-05,8,Canberra,6.0,6.0,27.0,4637.34,772.89,1.0
2025-11-06,1,Sydney,7.0,7.0,19.0,1820.13,260.02,0.0
2025-11-06,2,Sydney,5.0,5.0,21.0,3467.59,693.52,0.0
2025-11-06,3,Melbourne,9.0,9.0,31.0,4076.13,452.9,0.0
2025-11-06,4,Melbourne,4.0,4.0,12.0,2948.15,737.04,0.0
2025-11-06,5,Brisbane,8.0,8.0,25.0,3235.15,404.39,0.0
2025-11-06,6,Perth,14.0,14.0,46.0,5209.09,372.08,0.0
2025-11-06,7,Adelaide,9.0,9.0,25.0,3113.22,345.91,0.0
2025-11-06,8,Canberra,10.0,10.0,34.0,7503.2,750.32,0.0
2025-11-07,1,Sydney,7.0,7.0,15.0,3687.24,526.75,0.0
2025-11-07,2,Sydney,5.0,5.0,12.0,1546.84,309.37,0.0
2025-11-07,3,Melbourne,1.0,1.0,2.0,1528.04,1528.04,0.0
2025-11-07,4,Melbourne,5.0,5.0,16.0,2418.97,483.79,0.0
2025-11-07,5,Brisbane,5.0,5.0,21.0,1753.37,350.67,0.0
2025-11-07,6,Perth,7.0,7.0,14.0,614.7,87.81,0.0
2025-11-07,7,Adelaide,9.0,9.0,29.0,7713.36,857.04,1.0
2025-11-07,8,Canberra,14.0,14.0,40.0,5683.26,405.95,0.0
2025-11-08,1,Sydney,5.0,5.0,15.0,3614.42,722.88,0.0
2025-11-08,2,Sydney,6.0,6.0,20.0,1979.47,329.91,0.0
2025-11-08,3,Melbourne,3.0,3.0,9.0,383.8,127.93,1.0
2025-11-08,4,Melbourne,3.0,3.0,12.0,1230.82,410.27,1.0
2025-11-08,5,Brisbane,9.0,9.0,27.0,1956.42,217.38,0.0
2025-11-08,6,Perth,18.0,18.0,53.0,6394.51,355.25,0.0
2025-11-08,7,Adelaide,10.0,10.0,18.0,2839.76,283.98,1.0
2025-11-08,8,Canberra,15.0,15.0,41.0,8132.13,542.14,0.0
2025-11-09,1,Sydney,9.0,9.0,34.0,4614.75,512.75,0.0
2025-11-09,2,Sydney,4.0,4.0,8.0,1154.24,288.56,0.0
2025-11-09,3,Melbourne,4.0,4.0,10.0,2891.76,722.94,0.0
2025-11-09,4,Melbourne,7.0,7.0,24.0,3409.97,487.14,0.0
2025-11-09,5,Brisbane,11.0,11.0,32.0,3899.67,354.52,1.0
2025-11-09,6,Perth,14.0,14.0,42.0,7018.76,501.34,0.0
2025-11-09,7,Adelaide,10.0,10.0,36.0,4843.84,484.38,1.0
2025-11-09,8,Canberra,9.0,9.0,35.0,10267.32,1140.81,1.0
2025-11-10,1,Sydney,3.0,3.0,7.0,662.2,220.73,1.0
2025-11-10,2,Sydney,8.0,8.0,30.0,1853.02,231.63,0.0
2025-11-10,3,Melbourne,7.0,7.0,29.0,4172.29,596.04,0.0
2025-11-10,4,Melbourne,5.0,5.0,10.0,803.97,160.79,1.0
2025-11-10,5,Brisbane,13.0,13.0,31.0,6119.65,470.74,1.0
2025-11-10,6,Perth,11.0,11.0,23.0,4243.29,385.75,1.0
2025-11-10,7,Adelaide,12.0,12.0,39.0,8950.6,745.88,0.0
2025-11-10,8,Canberra,16.0,16.0,55.0,13403.49,837.72,1.0
2025-11-11,1,Sydney,9.0,9.0,23.0,4979.19,553.24,0.0
2025-11-11,2,Sydney,5.0,5.0,12.0,1531.95,306.39,0.0
2025-11-11,3,Melbourne,3.0,3.0,4.0,86.24,28.75,0.0
2025-11-11,4,Melbourne,6.0,6.0,12.0,1499.63,249.94,0.0
2025-11-11,5,Brisbane,18.0,18.0,63.0,10049.4,558.3,1.0
2025-11-11,6,Perth,12.0,12.0,27.0,6164.33,513.69,0.0
2025-11-11,7,Adelaide,13.0,13.0,41.0,2363.93,181.84,0.0
2025-11-11,8,Canberra,12.0,12.0,43.0,6469.82,539.15,0.0
2025-11-12,1,Sydney,8.0,8.0,36.0,11135.13,1391.89,0.0
2025-11-12,2,Sydney,7.0,7.0,23.0,3691.45,527.35,0.0
2025-11-12,3,Melbourne,3.0,3.0,14.0,1120.34,373.45,0.0
2025-11-12,4,Melbourne,6.0,6.0,12.0,800.28,133.38,1.0
2025-11-12,5,Brisbane,14.0,14.0,44.0,8417.01,601.22,2.0
2025-11-12,6,Perth,7.0,7.0,18.0,1689.23,241.32,0.0
2025-11-12,7,Adelaide,11.0,11.0,41.0,9295.97,845.09,1.0
2025-11-12,8,Canberra,13.0,13.0,40.0,7216.0,555.08,1.0
2025-11-13,1,Sydney,6.0,6.0,23.0,8140.67,1356.78,0.0
2025-11-13,2,Sydney,8.0,8.0,28.0,4198.31,524.79,0.0
2025-11-13,3,Melbourne,7.0,7.0,17.0,1798.56,256.94,1.0
2025-11-13,4,Melbourne,3.0,3.0,6.0,1024.83,341.61,0.0
2025-11-13,5,Brisbane,8.0,8.0,18.0,3925.98,490.75,1.0
2025-11-13,6,Perth,16.0,16.0,51.0,7539.08,471.19,0.0
2025-11-13,7,Adelaide,9.0,9.0,38.0,8156.66,906.3,1.0
2025-11-13,8,Canberra,15.0,15.0,43.0,5737.58,382.51,1.0
2025-11-14,1,Sydney,7.0,7.0,25.0,6740.78,962.97,0.0
2025-11-14,2,Sydney,3.0,3.0,13.0,1875.76,625.25,0.0
2025-11-14,3,Melbourne,9.0,9.0,21.0,3477.76,386.42,1.0
2025-11-14,4,Melbourne,6.0,6.0,26.0,3661.57,610.26,0.0
2025-11-14,5,Brisbane,10.0,10.0,34.0,7395.78,739.58,1.0
2025-11-14,6,Perth,11.0,11.0,29.0,3758.47,341.68,1.0
2025-11-14,7,Adelaide,10.0,10.0,32.0,4150.75,415.08,1.0
2025-11-14,8,Canberra,6.0,6.0,16.0,1057.01,176.17,0.0
2025-11-15,1,Sydney,4.0,4.0,5.0,1271.25,317.81,0.0
2025-11-15,2,Sydney,2.0,2.0,7.0,2618.01,1309.0,0.0
2025-11-15,3,Melbourne,2.0,2.0,7.0,748.83,374.42,0.0
2025-11-15,4,Melbourne,5.0,5.0,20.0,3505.94,701.19,1.0
2025-11-15,5,Brisbane,19.0,19.0,61.0,12557.23,660.91,0.0
2025-11-15,6,Perth,11.0,11.0,31.0,3413.34,310.3,1.0
2025-11-15,7,Adelaide,10.0,10.0,20.0,1417.19,141.72,0.0
2025-11-15,8,Canberra,10.0,10.0,32.0,2913.09,291.31,0.0
2025-11-16,1,Sydney,8.0,8.0,19.0,1318.06,164.76,1.0
2025-11-16,2,Sydney,4.0,4.0,24.0,5000.22,1250.06,0.0
2025-11-16,3,Melbourne,4.0,4.0,11.0,909.63,227.41,0.0
2025-11-16,4,Melbourne,5.0,5.0,13.0,2908.81,581.76,0.0
2025-11-16,5,Brisbane,19.0,19.0,37.0,6918.8,364.15,1.0
2025-11-16,6,Perth,10.0,10.0,28.0,5507.02,550.7,2.0
2025-11-16,7,Adelaide,13.0,13.0,52.0,9871.48,759.34,1.0
2025-11-16,8,Canberra,16.0,16.0,53.0,9988.9,624.31,1.0
2025-11-17,1,Sydney,3.0,3.0,9.0,1915.61,638.54,0.0
2025-11-17,2,Sydney,7.0,7.0,26.0,2860.25,408.61,2.0
2025-11-17,3,Melbourne,8.0,8.0,21.0,1281.44,160.18,2.0
2025-11-17,4,Melbourne,6.0,6.0,17.0,2875.94,479.32,2.0
2025-11-17,5,Brisbane,6.0,6.0,16.0,3993.48,665.58,0.0
2025-11-17,6,Perth,9.0,9.0,37.0,5557.38,617.49,0.0
2025-11-17,7,Adelaide,7.0,7.0,31.0,3415.38,487.91,3.0
2025-11-17,8,Canberra,7.0,7.0,22.0,3470.53,495.79,3.0
2025-11-18,1,Sydney,8.0,8.0,24.0,3719.68,464.96,0.0
2025-11-18,2,Sydney,6.0,6.0,11.0,2510.72,418.45,1.0
2025-11-18,3,Melbourne,5.0,5.0,12.0,767.56,153.51,0.0
2025-11-18,4,Melbourne,8.0,8.0,26.0,4314.31,539.29,0.0
2025-11-18,5,Brisbane,5.0,5.0,18.0,2694.41,538.88,0.0
2025-11-18,6,Perth,22.0,22.0,71.0,10225.62,464.8,0.0
2025-11-18,7,Adelaide,8.0,8.0,25.0,2924.08,365.51,0.0
2025-11-18,8,Canberra,5.0,5.0,13.0,1260.24,252.05,1.0
2025-11-19,1,Sydney,10.0,10.0,21.0,3368.42,336.84,0.0
2025-11-19,2,Sydney,9.0,9.0,16.0,4546.3,505.14,1.0
2025-11-19,3,Melbourne,8.0,8.0,21.0,6761.37,845.17,0.0
2025-11-19,4,Melbourne,9.0,9.0,26.0,5100.84,566.76,0.0
2025-11-19,5,Brisbane,13.0,13.0,43.0,9744.19,749.55,0.0
2025-11-19,6,Perth,11.0,11.0,35.0,3712.68,337.52,0.0
2025-11-19,7,Adelaide,8.0,8.0,25.0,2012.15,251.52,1.0
2025-11-19,8,Canberra,10.0,10.0,28.0,1750.57,175.06,0.0
2025-11-20,1,Sydney,6.0,6.0,12.0,1525.89,254.32,0.0
2025-11-20,2,Sydney,6.0,6.0,18.0,2447.83,407.97,1.0
2025-11-20,3,Melbourne,9.0,9.0,30.0,6292.24,699.14,2.0
2025-11-20,4,Melbourne,5.0,5.0,27.0,2879.19,575.84,0.0
2025-11-20,5,Brisbane,13.0,13.0,44.0,10514.1,808.78,0.0
2025-11-20,6,Perth,11.0,11.0,42.0,6611.72,601.07,0.0
2025-11-20,7,Adelaide,7.0,7.0,17.0,2835.82,405.12,0.0
2025-11-20,8,Canberra,5.0,5.0,15.0,1818.19,363.64,0.0
2025-11-21,1,Sydney,7.0,7.0,13.0,1862.86,266.12,0.0
2025-11-21,2,Sydney,7.0,7.0,13.0,883.08,126.15,0.0
2025-11-21,3,Melbourne,6.0,6.0,19.0,3766.39,627.73,0.0
2025-11-21,4,Melbourne,3.0,3.0,9.0,322.03,107.34,0.0
2025-11-21,5,Brisbane,10.0,10.0,27.0,3767.0,376.7,0.0
2025-11-21,6,Perth,12.0,12.0,37.0,5160.89,430.07,0.0
2025-11-21,7,Adelaide,14.0,14.0,59.0,13675.77,976.84,0.0
2025-11-21,8,Canberra,13.0,13.0,36.0,3508.08,269.85,1.0
2025-11-22,1,Sydney,9.0,9.0,19.0,3339.72,371.08,1.0
2025-11-22,2,Sydney,11.0,11.0,34.0,10757.69,977.97,1.0
2025-11-22,3,Melbourne,10.0,10.0,37.0,11406.22,1140.62,0.0
2025-11-22,4,Melbourne,7.0,7.0,22.0,4998.82,714.12,1.0
2025-11-22,5,Brisbane,16.0,16.0,58.0,8640.5,540.03,0.0
2025-11-22,6,Perth,14.0,14.0,48.0,4171.09,297.94,1.0
2025-11-22,7,Adelaide,15.0,15.0,46.0,6905.03,460.34,1.0
2025-11-22,8,Canberra,10.0,10.0,29.0,2593.51,259.35,2.0
2025-11-23,1,Sydney,3.0,3.0,10.0,1280.03,426.68,2.0
2025-11-23,2,Sydney,6.0,6.0,28.0,2427.22,404.54,0.0
2025-11-23,3,Melbourne,10.0,10.0,30.0,2726.12,272.61,1.0
2025-11-23,4,Melbourne,5.0,5.0,9.0,1770.84,354.17,0.0
2025-11-23,5,Brisbane,8.0,8.0,20.0,5523.14,690.39,0.0
2025-11-23,6,Perth,9.0,9.0,31.0,3480.28,386.7,1.0
2025-11-23,7,Adelaide,6.0,6.0,12.0,1003.88,167.31,0.0
2025-11-23,8,Canberra,8.0,8.0,28.0,4544.18,568.02,0.0
2025-11-24,1,Sydney,4.0,4.0,18.0,1315.42,328.86,0.0
2025-11-24,2,Sydney,5.0,5.0,16.0,1921.35,384.27,0.0
2025-11-24,3,Melbourne,10.0,10.0,40.0,4133.76,413.38,0.0
2025-11-24,4,Melbourne,5.0,5.0,10.0,1493.69,298.74,1.0
2025-11-24,5,Brisbane,7.0,7.0,27.0,3630.5,518.64,0.0
2025-11-24,6,Perth,8.0,8.0,22.0,1970.87,246.36,0.0
2025-11-24,7,Adelaide,9.0,9.0,28.0,3265.01,362.78,1.0
2025-11-24,8,Canberra,13.0,13.0,40.0,4422.0,340.15,0.0
2025-11-25,1,Sydney,4.0,4.0,9.0,1086.16,271.54,1.0
2025-11-25,2,Sydney,3.0,3.0,15.0,2657.96,885.99,2.0
2025-11-25,3,Melbourne,6.0,6.0,18.0,1907.09,317.85,0.0
2025-11-25,4,Melbourne,4.0,4.0,18.0,2361.96,590.49,0.0
2025-11-25,5,Brisbane,14.0,14.0,52.0,11915.5,851.11,0.0
2025-11-25,6,Perth,13.0,13.0,51.0,9601.81,738.6,1.0
2025-11-25,7,Adelaide,8.0,8.0,23.0,2670.18,333.77,0.0
2025-11-25,8,Canberra,7.0,7.0,25.0,4138.17,591.17,0.0
2025-11-26,1,Sydney,4.0,4.0,6.0,1792.25,448.06,0.0
2025-11-26,2,Sydney,3.0,3.0,18.0,6397.31,2132.44,2.0
2025-11-26,3,Melbourne,4.0,4.0,15.0,3584.76,896.19,0.0
2025-11-26,4,Melbourne,11.0,11.0,45.0,6980.14,634.56,0.0
2025-11-26,5,Brisbane,9.0,9.0,20.0,2136.63,237.4,0.0
2025-11-26,6,Perth,17.0,17.0,45.0,5639.41,331.73,0.0
2025-11-26,7,Adelaide,17.0,17.0,46.0,4969.51,292.32,2.0
2025-11-26,8,Canberra,13.0,13.0,46.0,9048.84,696.06,0.0
2025-11-27,1,Sydney,5.0,5.0,15.0,4747.47,949.49,0.0
2025-11-27,2,Sydney,5.0,5.0,9.0,1716.3,343.26,0.0
2025-11-27,3,Melbourne,3.0,3.0,4.0,2331.92,777.31,1.0
2025-11-27,4,Melbourne,8.0,8.0,26.0,1387.61,173.45,0.0
2025-11-27,5,Brisbane,6.0,6.0,18.0,1366.44,227.74,4.0
2025-11-27,6,Perth,12.0,12.0,39.0,7655.21,637.93,0.0
2025-11-27,7,Adelaide,11.0,11.0,34.0,4537.15,412.47,2.0
2025-11-27,8,Canberra,9.0,9.0,21.0,7220.2,802.24,1.0
2025-11-28,1,Sydney,6.0,6.0,16.0,3154.2,525.7,1.0
2025-11-28,2,Sydney,7.0,7.0,24.0,3292.72,470.39,0.0
2025-11-28,3,Melbourne,5.0,5.0,15.0,4897.57,979.51,0.0
2025-11-28,4,Melbourne,6.0,6.0,13.0,779.44,129.91,1.0
2025-11-28,5,Brisbane,18.0,18.0,58.0,7510.84,417.27,0.0
2025-11-28,6,Perth,8.0,8.0,25.0,4317.58,539.7,0.0
2025-11-28,7,Adelaide,5.0,5.0,21.0,4197.9,839.58,1.0
2025-11-28,8,Canberra,11.0,11.0,29.0,4883.46,443.95,1.0
2025-11-29,1,Sydney,5.0,5.0,23.0,2280.8,456.16,1.0
2025-11-29,2,Sydney,8.0,8.0,22.0,2330.68,291.33,0.0
2025-11-29,3,Melbourne,5.0,5.0,14.0,868.7,173.74,0.0
2025-11-29,4,Melbourne,10.0,10.0,24.0,1293.31,129.33,0.0
2025-11-29,5,Brisbane,12.0,12.0,40.0,7144.36,595.36,1.0
2025-11-29,6,Perth,12.0,12.0,43.0,4652.25,387.69,3.0
2025-11-29,7,Adelaide,11.0,11.0,35.0,3532.93,321.18,0.0
2025-11-29,8,Canberra,11.0,11.0,43.0,7179.75,652.7,1.0
2025-11-30,1,Sydney,7.0,7.0,21.0,5225.18,746.45,0.0
2025-11-30,2,Sydney,8.0,8.0,27.0,3371.17,421.4,0.0
2025-11-30,3,Melbourne,8.0,8.0,19.0,4019.91,502.49,0.0
2025-11-30,4,Melbourne,6.0,6.0,28.0,4539.15,756.52,0.0
2025-11-30,5,Brisbane,15.0,15.0,45.0,9194.83,612.99,1.0
2025-11-30,6,Perth,7.0,7.0,23.0,4555.27,650.75,0.0
2025-11-30,7,Adelaide,13.0,13.0,46.0,4873.36,374.87,1.0
2025-11-30,8,Canberra,4.0,4.0,15.0,5440.9,1360.22,0.0
2025-12-01,1,Sydney,6.0,6.0,13.0,1714.87,285.81,0.0
2025-12-01,2,Sydney,7.0,7.0,30.0,2385.6,340.8,1.0
2025-12-01,3,Melbourne,3.0,3.0,5.0,936.67,312.22,1.0
2025-12-01,4,Melbourne,3.0,3.0,14.0,1438.01,479.34,0.0
2025-12-01,5,Brisbane,6.0,6.0,12.0,2700.79,450.13,0.0
2025-12-01,6,Perth,8.0,8.0,22.0,3045.47,380.68,0.0
2025-12-01,7,Adelaide,11.0,11.0,33.0,5004.75,454.98,1.0
2025-12-01,8,Canberra,12.0,12.0,36.0,5713.76,476.15,1.0
2025-12-02,1,Sydney,8.0,8.0,23.0,2351.94,293.99,0.0
2025-12-02,2,Sydney,6.0,6.0,25.0,4424.16,737.36,0.0
2025-12-02,3,Melbourne,6.0,6.0,12.0,3043.1,507.18,0.0
2025-12-02,4,Melbourne,6.0,6.0,32.0,6225.75,1037.62,0.0
2025-12-02,5,Brisbane,10.0,10.0,33.0,3441.04,344.1,2.0
2025-12-02,6,Perth,9.0,9.0,31.0,3712.56,412.51,0.0
2025-12-02,7,Adelaide,11.0,11.0,43.0,7383.37,671.22,1.0
2025-12-02,8,Canberra,10.0,10.0,25.0,5064.58,506.46,4.0
2025-12-03,1,Sydney,8.0,8.0,25.0,7277.96,909.74,0.0
2025-12-03,2,Sydney,5.0,5.0,17.0,4922.77,984.55,0.0
2025-12-03,3,Melbourne,4.0,4.0,10.0,4051.94,1012.99,1.0
2025-12-03,4,Melbourne,7.0,7.0,22.0,2860.4,408.63,2.0
2025-12-03,5,Brisbane,10.0,10.0,33.0,4677.68,467.77,1.0
2025-12-03,6,Perth,14.0,14.0,55.0,7612.25,543.73,1.0
2025-12-03,7,Adelaide,12.0,12.0,45.0,8473.57,706.13,1.0
2025-12-03,8,Canberra,13.0,13.0,37.0,3869.32,297.64,0.0
2025-12-04,1,Sydney,5.0,5.0,10.0,953.99,190.8,0.0
2025-12-04,2,Sydney,4.0,4.0,13.0,1690.91,422.73,0.0
2025-12-04,3,Melbourne,3.0,3.0,8.0,570.91,190.3,0.0
2025-12-04,4,Melbourne,5.0,5.0,15.0,1021.36,204.27,1.0
2025-12-04,5,Brisbane,15.0,15.0,43.0,8332.71,555.51,1.0
2025-12-04,6,Perth,12.0,12.0,28.0,4655.65,387.97,0.0
2025-12-04,7,Adelaide,11.0,11.0,35.0,5212.43,473.86,1.0
2025-12-04,8,Canberra,8.0,8.0,35.0,5181.15,647.64,1.0
2025-12-05,1,Sydney,1.0,1.0,2.0,131.66,131.66,0.0
2025-12-05,2,Sydney,4.0,4.0,15.0,2713.15,678.29,0.0
2025-12-05,3,Melbourne,8.0,8.0,33.0,4884.06,610.51,0.0
2025-12-05,4,Melbourne,4.0,4.0,18.0,1463.99,366.0,0.0
2025-12-05,5,Brisbane,7.0,7.0,23.0,5286.06,755.15,1.0
2025-12-05,6,Perth,17.0,17.0,47.0,5504.64,323.8,0.0
2025-12-05,7,Adelaide,12.0,12.0,42.0,5840.59,486.72,1.0
2025-12-05,8,Canberra,10.0,10.0,33.0,2663.99,266.4,0.0
2025-12-06,1,Sydney,3.0,3.0,4.0,374.87,124.96,0.0
2025-12-06,2,Sydney,5.0,5.0,13.0,3444.81,688.96,0.0
2025-12-06,3,Melbourne,5.0,5.0,17.0,2019.93,403.99,0.0
2025-12-06,4,Melbourne,4.0,4.0,6.0,177.37,44.34,2.0
2025-12-06,5,Brisbane,10.0,10.0,26.0,2655.84,265.58,1.0
2025-12-06,6,Perth,12.0,12.0,44.0,6106.61,508.88,0.0
2025-12-06,7,Adelaide,9.0,9.0,36.0,4505.71,500.63,0.0
2025-12-06,8,Canberra,13.0,13.0,46.0,5063.75,389.52,1.0
2025-12-07,1,Sydney,4.0,4.0,14.0,1696.91,424.23,0.0
2025-12-07,2,Sydney,4.0,4.0,7.0,497.07,124.27,0.0
2025-12-07,3,Melbourne,8.0,8.0,22.0,2823.36,352.92,0.0
2025-12-07,4,Melbourne,11.0,11.0,32.0,6561.12,596.47,0.0
2025-12-07,5,Brisbane,15.0,15.0,33.0,3928.47,261.9,0.0
2025-12-07,6,Perth,9.0,9.0,30.0,2787.77,309.75,1.0
2025-12-07,7,Adelaide,15.0,15.0,42.0,3321.48,221.43,1.0
2025-12-07,8,Canberra,12.0,12.0,48.0,6265.15,522.1,1.0
2025-12-08,1,Sydney,5.0,5.0,12.0,1589.61,317.92,1.0
2025-12-08,2,Sydney,8.0,8.0,16.0,1403.95,175.49,0.0
2025-12-08,3,Melbourne,3.0,3.0,12.0,2152.36,717.45,0.0
2025-12-08,4,Melbourne,2.0,2.0,5.0,243.31,121.66,0.0
2025-12-08,5,Brisbane,14.0,14.0,37.0,7957.3,568.38,0.0
2025-12-08,6,Perth,13.0,13.0,39.0,9968.05,766.77,0.0
2025-12-08,7,Adelaide,7.0,7.0,21.0,2105.07,300.72,1.0
2025-12-08,8,Canberra,9.0,9.0,29.0,5675.75,630.64,0.0
2025-12-09,1,Sydney,5.0,5.0,22.0,4702.02,940.4,2.0
2025-12-09,2,Sydney,6.0,6.0,20.0,1795.52,299.25,0.0
2025-12-09,3,Melbourne,4.0,4.0,10.0,2673.93,668.48,0.0
2025-12-09,4,Melbourne,5.0,5.0,14.0,2157.86,431.57,0.0
2025-12-09,5,Brisbane,10.0,10.0,26.0,3222.18,322.22,2.0
2025-12-09,6,Perth,13.0,13.0,43.0,4364.2,335.71,1.0
2025-12-09,7,Adelaide,9.0,9.0,25.0,4405.63,489.51,0.0
2025-12-09,8,Canberra,16.0,16.0,51.0,9791.59,611.97,0.0
2025-12-10,1,Sydney,11.0,11.0,28.0,4039.18,367.2,1.0
2025-12-10,2,Sydney,6.0,6.0,21.0,900.97,150.16,1.0
2025-12-10,3,Melbourne,3.0,3.0,12.0,630.95,210.32,0.0
2025-12-10,4,Melbourne,5.0,5.0,17.0,2420.85,484.17,0.0
2025-12-10,5,Brisbane,9.0,9.0,28.0,3907.62,434.18,3.0
2025-12-10,6,Perth,7.0,7.0,23.0,4342.46,620.35,1.0
2025-12-10,7,Adelaide,8.0,8.0,21.0,1706.98,213.37,1.0
2025-12-10,8,Canberra,14.0,14.0,44.0,10379.76,741.41,1.0
2025-12-11,1,Sydney,5.0,5.0,11.0,963.42,192.68,0.0
2025-12-11,2,Sydney,7.0,7.0,12.0,1772.13,253.16,1.0
2025-12-11,3,Melbourne,2.0,2.0,4.0,95.97,47.98,0.0
2025-12-11,4,Melbourne,8.0,8.0,22.0,4164.18,520.52,0.0
2025-12-11,5,Brisbane,6.0,6.0,13.0,1738.67,289.78,0.0
2025-12-11,6,Perth,11.0,11.0,31.0,3103.1,282.1,0.0
2025-12-11,7,Adelaide,15.0,15.0,30.0,4547.99,303.2,0.0
2025-12-11,8,Canberra,13.0,13.0,34.0,5547.69,426.75,0.0
2025-12-12,1,Sydney,8.0,8.0,27.0,5698.16,712.27,3.0
2025-12-12,2,Sydney,3.0,3.0,10.0,660.98,220.33,0.0
2025-12-12,3,Melbourne,4.0,4.0,8.0,799.2,199.8,1.0
2025-12-12,4,Melbourne,6.0,6.0,14.0,3083.16,513.86,0.0
2025-12-12,5,Brisbane,10.0,10.0,37.0,5946.62,594.66,0.0
2025-12-12,6,Perth,9.0,9.0,21.0,3751.18,416.8,0.0
2025-12-12,7,Adelaide,19.0,19.0,75.0,16136.69,849.3,1.0
2025-12-12,8,Canberra,13.0,13.0,53.0,4482.27,344.79,1.0
2025-12-13,1,Sydney,8.0,8.0,16.0,1092.54,136.57,1.0
2025-12-13,2,Sydney,8.0,8.0,25.0,6904.71,863.09,0.0
2025-12-13,3,Melbourne,5.0,5.0,11.0,1532.49,306.5,0.0
2025-12-13,4,Melbourne,14.0,14.0,38.0,4087.99,292.0,0.0
2025-12-13,5,Brisbane,7.0,7.0,24.0,2469.35,352.76,0.0
2025-12-13,6,Perth,9.0,9.0,18.0,2416.11,268.46,1.0
2025-12-13,7,Adelaide,10.0,10.0,21.0,4458.0,445.8,4.0
2025-12-13,8,Canberra,15.0,15.0,50.0,6459.86,430.66,0.0
2025-12-14,1,Sydney,5.0,5.0,12.0,1632.42,326.48,1.0
2025-12-14,2,Sydney,6.0,6.0,23.0,2844.83,474.14,0.0
2025-12-14,3,Melbourne,4.0,4.0,20.0,5277.13,1319.28,0.0
2025-12-14,4,Melbourne,6.0,6.0,18.0,2155.21,359.2,0.0
2025-12-14,5,Brisbane,12.0,12.0,39.0,4706.63,392.22,0.0
2025-12-14,6,Perth,9.0,9.0,33.0,4660.85,517.87,0.0
2025-12-14,7,Adelaide,13.0,13.0,32.0,5634.95,433.46,1.0
2025-12-14,8,Canberra,5.0,5.0,13.0,4167.18,833.44,2.0
2025-12-15,1,Sydney,4.0,4.0,12.0,3409.26,852.32,1.0
2025-12-15,2,Sydney,5.0,5.0,18.0,2737.16,547.43,0.0
2025-12-15,3,Melbourne,7.0,7.0,20.0,1661.47,237.35,0.0
2025-12-15,4,Melbourne,7.0,7.0,14.0,3182.71,454.67,0.0
2025-12-15,5,Brisbane,11.0,11.0,23.0,3172.03,288.37,0.0
2025-12-15,6,Perth,10.0,10.0,31.0,9095.7,909.57,0.0
