customer_id,total_orders,total_spent,average_order_value,total_items,first_order_date,last_order_date,customer_lifetime_days,days_since_last_purchase,purchase_frequency,average_days_between_orders,recency,frequency,monetary,is_active
2705,5.0,3567.33,713.47,20.0,2026-03-03,2026-05-12,131,50.0,1.145,17.5,50.0,5.0,3567.33,True
2706,0.0,0.0,0.0,0.0,,,118,,0.0,,,0.0,0.0,False
2707,10.0,2822.08,282.21,27.0,2025-02-08,2026-07-01,878,0.0,0.3417,56.44,0.0,10.0,2822.08,True
2708,13.0,5426.68,417.44,30.0,2025-01-05,2026-05-11,685,51.0,0.5693,40.92,51.0,13.0,5426.68,True
2709,9.0,2726.74,302.97,23.0,2025-01-07,2026-06-02,1049,29.0,0.2574,63.88,29.0,9.0,2726.74,True
2710,9.0,3767.26,418.58,25.0,2025-01-22,2026-06-17,579,14.0,0.4663,63.88,14.0,9.0,3767.26,True
2711,6.0,2568.91,428.15,18.0,2025-10-25,2026-06-02,282,29.0,0.6383,44.0,29.0,6.0,2568.91,True
2712,4.0,2554.02,638.5,14.0,2025-04-09,2026-04-20,499,72.0,0.2405,125.33,72.0,4.0,2554.02,True
2713,6.0,1567.79,261.3,17.0,2025-06-21,2025-12-25,403,188.0,0.4467,37.4,188.0,6.0,1567.79,False
2714,6.0,1427.67,237.94,20.0,2025-10-28,2026-07-01,277,0.0,0.6498,49.2,0.0,6.0,1427.67,True
2715,3.0,2122.5,707.5,10.0,2025-04-23,2025-11-30,460,213.0,0.1957,110.5,213.0,3.0,2122.5,False
2716,5.0,1096.07,219.21,13.0,2025-06-23,2026-04-29,376,63.0,0.3989,77.5,63.0,5.0,1096.07,True
2717,12.0,6701.22,558.44,42.0,2025-03-18,2026-06-24,601,7.0,0.599,42.09,7.0,12.0,6701.22,True
2718,12.0,4094.53,341.21,36.0,2025-01-21,2026-06-28,589,3.0,0.6112,47.55,3.0,12.0,4094.53,True
2719,2.0,535.06,267.53,9.0,2026-01-10,2026-05-18,230,44.0,0.2609,128.0,44.0,2.0,535.06,True
2720,1.0,237.44,237.44,5.0,2026-06-03,2026-06-03,31,28.0,0.9677,,28.0,1.0,237.44,True
2721,2.0,1493.88,746.94,5.0,2026-03-06,2026-04-22,152,70.0,0.3947,47.0,70.0,2.0,1493.88,True
2722,4.0,1175.63,293.91,13.0,2026-01-14,2026-04-07,224,85.0,0.5357,27.67,85.0,4.0,1175.63,True
2723,9.0,5924.77,658.31,32.0,2025-02-18,2026-03-15,963,108.0,0.2804,48.75,108.0,9.0,5924.77,False
2724,4.0,4324.61,1081.15,19.0,2025-06-09,2026-06-09,838,22.0,0.1432,121.67,22.0,4.0,4324.61,True
2725,9.0,4503.14,500.35,32.0,2025-03-23,2026-06-27,1277,4.0,0.2114,57.62,4.0,9.0,4503.14,True
2726,3.0,338.71,112.9,4.0,2026-04-10,2026-06-05,123,26.0,0.7317,28.0,26.0,3.0,338.71,True
2727,7.0,5052.15,721.74,25.0,2025-06-06,2026-02-02,497,149.0,0.4225,40.17,149.0,7.0,5052.15,False
2728,9.0,2871.06,319.01,27.0,2025-10-22,2026-05-06,296,56.0,0.9122,24.5,56.0,9.0,2871.06,True
2729,12.0,11447.0,953.92,41.0,2025-01-10,2026-06-20,598,11.0,0.602,47.82,11.0,12.0,11447.0,True
2730,0.0,0.0,0.0,0.0,,,30,,0.0,,,0.0,0.0,False
2731,6.0,3400.63,566.77,16.0,2025-02-22,2026-03-30,706,93.0,0.255,80.2,93.0,6.0,3400.63,False
2732,8.0,2064.57,258.07,21.0,2025-04-05,2026-06-24,814,7.0,0.2948,63.57,7.0,8.0,2064.57,True
2733,16.0,4501.49,281.34,40.0,2025-01-01,2026-05-14,1124,48.0,0.427,33.2,48.0,16.0,4501.49,True
2734,11.0,6243.24,567.57,40.0,2025-03-05,2026-06-11,1235,20.0,0.2672,46.3,20.0,11.0,6243.24,True
2735,9.0,2661.3,295.7,28.0,2025-01-13,2026-06-01,1035,30.0,0.2609,63.0,30.0,9.0,2661.3,True
2736,9.0,2341.6,260.18,17.0,2025-01-03,2026-06-02,996,29.0,0.2711,64.38,29.0,9.0,2341.6,True
2737,3.0,170.69,56.9,3.0,2025-10-19,2026-05-29,271,33.0,0.3321,111.0,33.0,3.0,170.69,True
2738,2.0,695.29,347.64,8.0,2026-03-13,2026-04-16,148,76.0,0.4054,34.0,76.0,2.0,695.29,True
2739,11.0,6462.54,587.5,38.0,2025-03-28,2026-07-01,896,0.0,0.3683,46.0,0.0,11.0,6462.54,True
2740,8.0,6418.41,802.3,22.0,2025-02-24,2026-06-28,1274,3.0,0.1884,69.86,3.0,8.0,6418.41,True
2741,6.0,2127.07,354.51,25.0,2025-10-05,2026-03-29,291,94.0,0.6186,35.0,94.0,6.0,2127.07,False
2742,9.0,5801.09,644.57,28.0,2025-04-25,2026-06-20,508,11.0,0.5315,52.62,11.0,9.0,5801.09,True
2743,7.0,1467.91,209.7,21.0,2025-02-14,2026-06-26,1060,5.0,0.1981,82.83,5.0,7.0,1467.91,True
2744,11.0,2152.32,195.67,37.0,2025-01-08,2026-04-29,1035,63.0,0.3188,47.6,63.0,11.0,2152.32,True
2745,13.0,9488.02,729.85,44.0,2025-02-09,2026-06-17,633,14.0,0.6161,41.08,14.0,13.0,9488.02,True
2746,11.0,2576.13,234.19,35.0,2025-03-09,2026-06-03,826,28.0,0.3995,45.1,28.0,11.0,2576.13,True
2747,14.0,6101.87,435.85,45.0,2025-01-28,2026-06-27,804,4.0,0.5224,39.62,4.0,14.0,6101.87,True
2748,8.0,3375.22,421.9,21.0,2025-04-29,2026-05-11,797,51.0,0.3011,53.86,51.0,8.0,3375.22,True
2749,11.0,5083.25,462.11,40.0,2025-03-04,2026-06-05,1277,26.0,0.2584,45.8,26.0,11.0,5083.25,True
2750,8.0,3547.85,443.48,24.0,2025-01-28,2026-03-31,1264,92.0,0.1899,61.0,92.0,8.0,3547.85,False
2751,1.0,93.68,93.68,2.0,2026-05-05,2026-05-05,62,57.0,0.4839,,57.0,1.0,93.68,True
2752,7.0,3432.78,490.4,26.0,2025-05-30,2026-06-19,407,12.0,0.516,64.17,12.0,7.0,3432.78,True
2753,15.0,6694.48,446.3,50.0,2025-01-18,2026-06-23,932,8.0,0.4828,37.21,8.0,15.0,6694.48,True
2754,3.0,187.26,62.42,5.0,2025-10-27,2026-01-22,313,160.0,0.2875,43.5,160.0,3.0,187.26,False
2755,6.0,1349.16,224.86,15.0,2025-07-09,2026-04-30,1169,62.0,0.154,59.0,62.0,6.0,1349.16,True
2756,4.0,2751.08,687.77,23.0,2026-02-14,2026-06-19,430,12.0,0.2791,41.67,12.0,4.0,2751.08,True
2757,6.0,4451.1,741.85,20.0,2025-11-30,2026-05-28,229,34.0,0.786,35.8,34.0,6.0,4451.1,True
2758,11.0,2546.8,231.53,22.0,2025-02-27,2026-06-10,1057,21.0,0.3122,46.8,21.0,11.0,2546.8,True
2759,6.0,2082.06,347.01,14.0,2026-01-29,2026-05-23,294,39.0,0.6122,22.8,39.0,6.0,2082.06,True
2760,12.0,4131.38,344.28,40.0,2025-06-19,2026-06-16,645,15.0,0.5581,32.91,15.0,12.0,4131.38,True
2761,8.0,3244.36,405.54,30.0,2025-03-15,2026-05-24,1227,38.0,0.1956,62.14,38.0,8.0,3244.36,True
2762,6.0,3060.96,510.16,21.0,2025-03-16,2026-05-28,887,34.0,0.2029,87.6,34.0,6.0,3060.96,True
2763,12.0,8514.41,709.53,44.0,2025-01-01,2026-05-09,708,53.0,0.5085,44.82,53.0,12.0,8514.41,True
2764,6.0,3182.54,530.42,20.0,2025-05-14,2026-04-15,1077,77.0,0.1671,67.2,77.0,6.0,3182.54,True
2765,9.0,2377.58,264.18,30.0,2025-03-13,2026-04-02,1148,90.0,0.2352,48.12,90.0,9.0,2377.58,True
2766,1.0,532.99,532.99,1.0,2026-05-03,2026-05-03,91,59.0,0.3297,,59.0,1.0,532.99,True
2767,9.0,4718.53,524.28,38.0,2025-03-01,2026-05-15,738,47.0,0.3659,55.0,47.0,9.0,4718.53,True
2768,0.0,0.0,0.0,0.0,,,30,,0.0,,,0.0,0.0,False
2769,4.0,5548.72,1387.18,14.0,2025-11-27,2026-06-04,319,27.0,0.3762,63.0,27.0,4.0,5548.72,True
2770,9.0,4021.75,446.86,17.0,2025-03-15,2026-02-23,501,128.0,0.5389,43.12,128.0,9.0,4021.75,False
2771,7.0,4923.65,703.38,26.0,2025-04-16,2026-01-31,665,151.0,0.3158,48.33,151.0,7.0,4923.65,False
2772,0.0,0.0,0.0,0.0,,,43,,0.0,,,0.0,0.0,False
2773,4.0,1534.7,383.68,10.0,2026-02-07,2026-03-10,205,113.0,0.5854,10.33,113.0,4.0,1534.7,False
2774,9.0,5049.88,561.1,37.0,2025-01-28,2026-06-13,717,18.0,0.3766,62.62,18.0,9.0,5049.88,True
2775,2.0,947.76,473.88,8.0,2026-06-19,2026-06-23,112,8.0,0.5357,4.0,8.0,2.0,947.76,True
2776,1.0,550.25,550.25,1.0,2026-06-03,2026-06-03,147,28.0,0.2041,,28.0,1.0,550.25,True
2777,12.0,5399.94,449.99,35.0,2025-02-23,2026-06-05,830,26.0,0.4337,42.45,26.0,12.0,5399.94,True
2778,3.0,1030.39,343.46,9.0,2026-02-15,2026-03-03,190,120.0,0.4737,8.0,120.0,3.0,1030.39,False
2779,10.0,6074.45,607.44,26.0,2025-03-05,2026-05-27,544,35.0,0.5515,49.78,35.0,10.0,6074.45,True
2780,2.0,435.93,217.96,5.0,2026-04-09,2026-05-01,145,61.0,0.4138,22.0,61.0,2.0,435.93,True
2781,12.0,8491.21,707.6,34.0,2025-01-05,2026-06-13,692,18.0,0.5202,47.64,18.0,12.0,8491.21,True
2782,5.0,2132.81,426.56,11.0,2025-07-04,2025-11-26,537,217.0,0.2793,36.25,217.0,5.0,2132.81,False
2783,6.0,2011.13,335.19,10.0,2025-11-14,2026-06-13,588,18.0,0.3061,42.2,18.0,6.0,2011.13,True
2784,7.0,1410.14,201.45,14.0,2025-01-06,2026-01-16,1014,166.0,0.2071,62.5,166.0,7.0,1410.14,False
2785,9.0,2706.45,300.72,20.0,2025-07-20,2026-04-03,578,89.0,0.4671,32.12,89.0,9.0,2706.45,True
2786,3.0,385.59,128.53,4.0,2025-08-17,2025-12-27,1191,186.0,0.0756,66.0,186.0,3.0,385.59,False
2787,8.0,2533.47,316.68,23.0,2025-06-27,2026-06-21,559,10.0,0.4293,51.29,10.0,8.0,2533.47,True
2788,4.0,2650.01,662.5,18.0,2026-04-16,2026-06-26,102,5.0,1.1765,23.67,5.0,4.0,2650.01,True
2789,8.0,1077.82,134.73,18.0,2025-05-04,2026-06-04,425,27.0,0.5647,56.57,27.0,8.0,1077.82,True
2790,4.0,790.36,197.59,10.0,2025-02-23,2026-02-02,887,149.0,0.1353,114.67,149.0,4.0,790.36,False
2791,11.0,5620.79,510.98,37.0,2025-02-23,2026-04-12,730,80.0,0.4521,41.3,80.0,11.0,5620.79,True
2792,0.0,0.0,0.0,0.0,,,93,,0.0,,,0.0,0.0,False
2793,5.0,1288.11,257.62,15.0,2025-05-19,2025-12-31,443,182.0,0.3386,56.5,182.0,5.0,1288.11,False
2794,14.0,7496.74,535.48,38.0,2025-02-07,2026-05-18,563,44.0,0.746,35.77,44.0,14.0,7496.74,True
2795,11.0,6786.33,616.94,31.0,2025-01-11,2026-04-15,1182,77.0,0.2792,45.9,77.0,11.0,6786.33,True
2796,4.0,3036.6,759.15,10.0,2026-01-04,2026-05-22,185,40.0,0.6486,46.0,40.0,4.0,3036.6,True
2797,9.0,3344.6,371.62,31.0,2025-03-27,2026-02-25,607,126.0,0.4448,41.88,126.0,9.0,3344.6,False
2798,12.0,4985.28,415.44,39.0,2025-02-17,2026-06-02,722,29.0,0.4986,42.73,29.0,12.0,4985.28,True
2799,9.0,3211.39,356.82,28.0,2025-01-11,2026-05-09,1050,53.0,0.2571,60.38,53.0,9.0,3211.39,True
2800,6.0,2476.19,412.7,15.0,2025-10-04,2026-06-16,435,15.0,0.4138,51.0,15.0,6.0,2476.19,True
2801,13.0,11210.12,862.32,51.0,2025-03-08,2026-04-30,873,62.0,0.4467,34.83,62.0,13.0,11210.12,True
2802,2.0,982.26,491.13,6.0,2026-06-11,2026-07-01,30,0.0,2.0,20.0,0.0,2.0,982.26,True
2803,7.0,8344.89,1192.13,31.0,2025-03-07,2026-02-26,1055,125.0,0.1991,59.33,125.0,7.0,8344.89,False
2804,11.0,8878.13,807.1,41.0,2025-01-19,2026-06-26,532,5.0,0.6203,52.3,5.0,11.0,8878.13,True
2805,6.0,1852.64,308.77,15.0,2025-02-05,2026-04-04,960,88.0,0.1875,84.6,88.0,6.0,1852.64,True
2806,9.0,3348.98,372.11,37.0,2025-07-07,2026-06-08,410,23.0,0.6585,42.0,23.0,9.0,3348.98,True
2807,10.0,3442.36,344.24,29.0,2025-01-17,2026-05-27,1000,35.0,0.3,55.0,35.0,10.0,3442.36,True
2808,3.0,900.14,300.05,6.0,2026-02-18,2026-06-08,146,23.0,0.6164,55.0,23.0,3.0,900.14,True
2809,12.0,6644.16,553.68,36.0,2025-01-01,2026-05-21,758,41.0,0.4749,45.91,41.0,12.0,6644.16,True
2810,10.0,8360.23,836.02,41.0,2025-09-03,2026-05-15,377,47.0,0.7958,28.22,47.0,10.0,8360.23,True
2811,4.0,2208.68,552.17,16.0,2026-02-19,2026-05-22,133,40.0,0.9023,30.67,40.0,4.0,2208.68,True
2812,1.0,35.48,35.48,1.0,2026-05-15,2026-05-15,130,47.0,0.2308,,47.0,1.0,35.48,True
2813,9.0,8206.99,911.89,44.0,2025-07-02,2026-06-28,385,3.0,0.7013,45.12,3.0,9.0,8206.99,True
2814,9.0,6521.78,724.64,28.0,2025-02-03,2026-06-08,655,23.0,0.4122,61.25,23.0,9.0,6521.78,True
2815,6.0,3811.13,635.19,19.0,2025-02-15,2026-04-15,657,77.0,0.274,84.8,77.0,6.0,3811.13,True
2816,5.0,1421.93,284.39,11.0,2025-01-09,2026-05-22,1022,40.0,0.1468,124.5,40.0,5.0,1421.93,True
2817,12.0,3183.93,265.33,41.0,2025-03-10,2026-01-14,607,168.0,0.5931,28.18,168.0,12.0,3183.93,False
2818,11.0,5881.3,534.66,26.0,2025-02-01,2026-03-16,1206,107.0,0.2736,40.8,107.0,11.0,5881.3,False
2819,9.0,6391.06,710.12,29.0,2025-04-23,2026-06-09,817,22.0,0.3305,51.5,22.0,9.0,6391.06,True
2820,10.0,3733.69,373.37,30.0,2025-05-26,2026-06-30,403,1.0,0.7444,44.44,1.0,10.0,3733.69,True
2821,1.0,1832.39,1832.39,6.0,2026-02-14,2026-02-14,196,137.0,0.1531,,137.0,1.0,1832.39,False
2822,1.0,210.74,210.74,4.0,2026-04-15,2026-04-15,135,77.0,0.2222,,77.0,1.0,210.74,True
2823,4.0,3404.8,851.2,12.0,2025-12-28,2026-06-14,198,17.0,0.6061,56.0,17.0,4.0,3404.8,True
2824,1.0,136.46,136.46,4.0,2026-06-12,2026-06-12,58,19.0,0.5172,,19.0,1.0,136.46,True
2825,7.0,1990.3,284.33,16.0,2025-02-26,2026-06-26,1221,5.0,0.172,80.83,5.0,7.0,1990.3,True
2826,6.0,2314.52,385.75,32.0,2025-12-13,2026-04-10,225,82.0,0.8,23.6,82.0,6.0,2314.52,True
2827,8.0,6198.51,774.81,30.0,2025-04-04,2026-03-23,722,100.0,0.3324,50.43,100.0,8.0,6198.51,False
2828,6.0,3815.53,635.92,28.0,2025-02-16,2026-05-31,681,31.0,0.2643,93.8,31.0,6.0,3815.53,True
2829,12.0,4400.64,366.72,29.0,2025-05-15,2026-06-22,1134,9.0,0.3175,36.64,9.0,12.0,4400.64,True
2830,12.0,4694.05,391.17,38.0,2025-01-27,2026-06-28,1096,3.0,0.3285,47.0,3.0,12.0,4694.05,True
2831,12.0,6126.33,510.53,33.0,2025-01-07,2026-04-26,1085,66.0,0.3318,43.09,66.0,12.0,6126.33,True
2832,4.0,2424.99,606.25,13.0,2025-04-24,2025-12-23,469,190.0,0.2559,81.0,190.0,4.0,2424.99,False
2833,7.0,7517.88,1073.98,20.0,2025-01-15,2026-06-27,574,4.0,0.3659,88.0,4.0,7.0,7517.88,True
2834,10.0,5979.12,597.91,38.0,2025-01-11,2026-06-10,1227,21.0,0.2445,57.22,21.0,10.0,5979.12,True
2835,5.0,513.21,102.64,6.0,2025-03-18,2026-06-04,821,27.0,0.1827,110.75,27.0,5.0,513.21,True
2836,1.0,92.44,92.44,4.0,2026-05-12,2026-05-12,68,50.0,0.4412,,50.0,1.0,92.44,True
2837,15.0,8044.18,536.28,40.0,2025-02-02,2026-03-25,582,98.0,0.7732,29.71,98.0,15.0,8044.18,False
2838,2.0,621.43,310.71,6.0,2026-02-14,2026-02-26,240,125.0,0.25,12.0,125.0,2.0,621.43,False
2839,2.0,863.66,431.83,5.0,2026-05-04,2026-06-15,114,16.0,0.5263,42.0,16.0,2.0,863.66,True
2840,10.0,4614.88,461.49,32.0,2025-01-01,2026-02-09,870,142.0,0.3448,44.89,142.0,10.0,4614.88,False
2841,7.0,2735.3,390.76,24.0,2025-05-10,2026-05-22,1210,40.0,0.1736,62.83,40.0,7.0,2735.3,True
2842,3.0,2197.49,732.5,9.0,2026-04-25,2026-06-27,74,4.0,1.2162,31.5,4.0,3.0,2197.49,True
2843,4.0,3850.39,962.6,12.0,2025-10-24,2026-03-30,314,93.0,0.3822,52.33,93.0,4.0,3850.39,False
2844,3.0,861.54,287.18,7.0,2025-10-18,2026-04-18,356,74.0,0.2528,91.0,74.0,3.0,861.54,True
2845,4.0,1174.94,293.74,8.0,2026-03-28,2026-05-10,170,52.0,0.7059,14.33,52.0,4.0,1174.94,True
2846,6.0,2155.98,359.33,21.0,2026-02-05,2026-05-06,167,56.0,1.0778,18.0,56.0,6.0,2155.98,True
2847,8.0,3529.39,441.17,31.0,2025-03-14,2026-06-09,667,22.0,0.3598,64.57,22.0,8.0,3529.39,True
2848,10.0,6139.83,613.98,35.0,2025-07-28,2026-06-01,416,30.0,0.7212,34.22,30.0,10.0,6139.83,True
2849,3.0,2742.07,914.02,10.0,2025-04-26,2026-05-15,549,47.0,0.1639,192.0,47.0,3.0,2742.07,True
2850,10.0,4191.31,419.13,26.0,2025-03-11,2026-06-27,488,4.0,0.6148,52.56,4.0,10.0,4191.31,True
2851,8.0,3724.25,465.53,23.0,2025-02-19,2026-05-21,644,41.0,0.3727,65.14,41.0,8.0,3724.25,True
2852,14.0,4083.2,291.66,51.0,2025-03-27,2026-06-24,475,7.0,0.8842,34.92,7.0,14.0,4083.2,True
2853,6.0,4847.75,807.96,26.0,2025-02-27,2026-05-10,684,52.0,0.2632,87.4,52.0,6.0,4847.75,True
2854,7.0,1197.14,171.02,17.0,2025-02-03,2026-06-19,647,12.0,0.3246,83.5,12.0,7.0,1197.14,True
2855,8.0,3362.28,420.28,17.0,2025-01-06,2026-03-26,651,97.0,0.3687,63.43,97.0,8.0,3362.28,False
2856,8.0,4849.57,606.2,25.0,2025-02-01,2026-02-20,1138,131.0,0.2109,54.86,131.0,8.0,4849.57,False
2857,7.0,2682.68,383.24,23.0,2026-01-12,2026-06-03,363,28.0,0.5785,23.67,28.0,7.0,2682.68,True
2858,17.0,6556.49,385.68,46.0,2025-01-07,2026-03-24,562,99.0,0.9075,27.56,99.0,17.0,6556.49,False
2859,3.0,491.81,163.94,8.0,2025-11-03,2026-02-28,251,123.0,0.3586,58.5,123.0,3.0,491.81,False
2860,1.0,302.39,302.39,7.0,2026-05-12,2026-05-12,129,50.0,0.2326,,50.0,1.0,302.39,True
2861,10.0,9535.6,953.56,32.0,2025-01-16,2026-03-29,645,94.0,0.4651,48.56,94.0,10.0,9535.6,False
2862,7.0,1538.21,219.74,18.0,2025-10-26,2026-06-18,294,13.0,0.7143,39.17,13.0,7.0,1538.21,True
2863,8.0,4295.56,536.95,24.0,2025-04-15,2026-06-26,452,5.0,0.531,62.43,5.0,8.0,4295.56,True
2864,11.0,4611.95,419.27,30.0,2025-05-02,2026-06-02,438,29.0,0.7534,39.6,29.0,11.0,4611.95,True
2865,2.0,1305.5,652.75,13.0,2026-01-04,2026-01-17,213,165.0,0.2817,13.0,165.0,2.0,1305.5,False
2866,11.0,4998.21,454.38,35.0,2025-04-21,2026-05-28,451,34.0,0.7317,40.2,34.0,11.0,4998.21,True
2867,9.0,1534.34,170.48,24.0,2025-01-14,2026-04-29,989,63.0,0.273,58.75,63.0,9.0,1534.34,True
2868,3.0,2061.52,687.17,9.0,2025-08-29,2026-01-22,322,160.0,0.2795,73.0,160.0,3.0,2061.52,False
2869,7.0,4013.42,573.35,19.0,2025-04-19,2026-04-17,520,75.0,0.4038,60.5,75.0,7.0,4013.42,True
2870,0.0,0.0,0.0,0.0,,,111,,0.0,,,0.0,0.0,False
2871,6.0,4417.98,736.33,23.0,2026-01-05,2026-05-07,220,55.0,0.8182,24.4,55.0,6.0,4417.98,True
2872,1.0,356.08,356.08,4.0,2026-06-04,2026-06-04,76,27.0,0.3947,,27.0,1.0,356.08,True
2873,11.0,6927.07,629.73,40.0,2025-01-07,2026-04-14,582,78.0,0.567,46.2,78.0,11.0,6927.07,True
2874,9.0,3552.68,394.74,23.0,2025-02-28,2026-06-14,950,17.0,0.2842,58.88,17.0,9.0,3552.68,True
2875,3.0,379.86,126.62,4.0,2025-03-07,2026-06-30,789,1.0,0.1141,240.0,1.0,3.0,379.86,True
2876,10.0,3058.51,305.85,30.0,2025-01-22,2026-05-08,1086,54.0,0.2762,52.33,54.0,10.0,3058.51,True
2877,5.0,992.98,198.6,13.0,2025-04-29,2025-11-06,504,237.0,0.2976,47.75,237.0,5.0,992.98,False
2878,4.0,920.34,230.08,9.0,2025-06-23,2026-04-03,390,89.0,0.3077,94.67,89.0,4.0,920.34,True
2879,9.0,4909.5,545.5,37.0,2025-02-26,2026-06-17,940,14.0,0.2872,59.5,14.0,9.0,4909.5,True
2880,0.0,0.0,0.0,0.0,,,58,,0.0,,,0.0,0.0,False
2881,5.0,1367.35,273.47,12.0,2026-01-06,2026-06-18,335,13.0,0.4478,40.75,13.0,5.0,1367.35,True
2882,8.0,3948.93,493.62,28.0,2025-03-30,2026-06-13,517,18.0,0.4642,62.86,18.0,8.0,3948.93,True
2883,3.0,338.21,112.74,5.0,2025-04-08,2025-11-04,1195,239.0,0.0753,105.0,239.0,3.0,338.21,False
2884,10.0,3343.06,334.31,40.0,2025-06-02,2026-06-26,439,5.0,0.6834,43.22,5.0,10.0,3343.06,True
2885,7.0,4415.67,630.81,23.0,2025-03-24,2026-04-05,1228,87.0,0.171,62.83,87.0,7.0,4415.67,True
2886,7.0,1678.67,239.81,19.0,2025-08-26,2026-04-07,370,85.0,0.5676,37.33,85.0,7.0,1678.67,True
2887,1.0,207.88,207.88,4.0,2026-02-24,2026-02-24,250,127.0,0.12,,127.0,1.0,207.88,False
2888,10.0,4424.05,442.4,30.0,2025-08-21,2026-05-24,381,38.0,0.7874,30.67,38.0,10.0,4424.05,True
2889,4.0,3833.13,958.28,13.0,2025-01-11,2025-06-11,828,385.0,0.1449,50.33,385.0,4.0,3833.13,False
2890,13.0,8489.17,653.01,42.0,2025-02-12,2026-06-20,608,11.0,0.6414,41.08,11.0,13.0,8489.17,True
2891,5.0,2362.23,472.45,19.0,2025-03-08,2025-10-26,996,248.0,0.1506,58.0,248.0,5.0,2362.23,False
2892,7.0,3725.95,532.28,36.0,2025-11-13,2026-06-24,364,7.0,0.5769,37.17,7.0,7.0,3725.95,True
2893,0.0,0.0,0.0,0.0,,,30,,0.0,,,0.0,0.0,False
2894,4.0,882.68,220.67,12.0,2025-12-31,2026-05-13,307,49.0,0.3909,44.33,49.0,4.0,882.68,True
2895,0.0,0.0,0.0,0.0,,,30,,0.0,,,0.0,0.0,False
2896,11.0,3614.77,328.62,29.0,2025-03-06,2026-04-24,708,68.0,0.4661,41.4,68.0,11.0,3614.77,True
2897,11.0,7059.45,641.77,34.0,2025-06-04,2026-06-18,402,13.0,0.8209,37.9,13.0,11.0,7059.45,True
2898,9.0,5023.42,558.16,34.0,2025-01-10,2026-01-24,910,158.0,0.2967,47.38,158.0,9.0,5023.42,False
2899,11.0,7376.84,670.62,30.0,2025-07-08,2026-06-19,620,12.0,0.5323,34.6,12.0,11.0,7376.84,True
2900,0.0,0.0,0.0,0.0,,,55,,0.0,,,0.0,0.0,False
2901,1.0,309.29,309.29,5.0,2026-06-19,2026-06-19,30,12.0,1.0,,12.0,1.0,309.29,True
2902,12.0,9956.48,829.71,35.0,2025-10-31,2026-06-13,292,18.0,1.2329,20.45,18.0,12.0,9956.48,True
2903,2.0,1596.79,798.4,7.0,2025-07-14,2026-04-15,659,77.0,0.091,275.0,77.0,2.0,1596.79,True
2904,12.0,5839.5,486.62,44.0,2025-03-29,2026-05-25,726,37.0,0.4959,38.36,37.0,12.0,5839.5,True
2905,9.0,2732.89,303.65,28.0,2025-04-15,2026-06-26,876,5.0,0.3082,54.62,5.0,9.0,2732.89,True
2906,11.0,3927.47,357.04,33.0,2025-01-06,2026-05-17,902,45.0,0.3659,49.6,45.0,11.0,3927.47,True
2907,11.0,4320.62,392.78,36.0,2025-01-09,2026-05-10,1055,52.0,0.3128,48.6,52.0,11.0,4320.62,True
2908,2.0,1346.47,673.24,8.0,2026-03-30,2026-05-13,116,49.0,0.5172,44.0,49.0,2.0,1346.47,True
2909,9.0,1707.23,189.69,16.0,2025-02-13,2026-06-07,1124,24.0,0.2402,59.88,24.0,9.0,1707.23,True
2910,7.0,1032.26,147.47,16.0,2025-04-08,2026-05-30,477,32.0,0.4403,69.5,32.0,7.0,1032.26,True
2911,11.0,3912.38,355.67,39.0,2025-02-04,2026-03-12,691,111.0,0.4776,40.1,111.0,11.0,3912.38,False
2912,10.0,4450.9,445.09,37.0,2025-02-20,2026-05-20,1202,42.0,0.2496,50.44,42.0,10.0,4450.9,True
2913,11.0,3455.47,314.13,35.0,2025-08-12,2026-06-26,345,5.0,0.9565,31.8,5.0,11.0,3455.47,True
2914,8.0,3004.39,375.55,25.0,2025-09-07,2026-06-08,317,23.0,0.7571,39.14,23.0,8.0,3004.39,True
2915,5.0,4212.35,842.47,14.0,2025-04-11,2025-12-13,447,200.0,0.3356,61.5,200.0,5.0,4212.35,False
2916,9.0,2936.02,326.22,26.0,2025-01-31,2026-06-20,717,11.0,0.3766,63.12,11.0,9.0,2936.02,True
2917,8.0,2508.03,313.5,21.0,2025-03-09,2026-05-16,869,46.0,0.2762,61.86,46.0,8.0,2508.03,True
2918,3.0,1054.44,351.48,7.0,2025-07-24,2026-05-30,1232,32.0,0.0731,155.0,32.0,3.0,1054.44,True
2919,8.0,6731.68,841.46,25.0,2025-01-31,2026-06-03,739,28.0,0.3248,69.71,28.0,8.0,6731.68,True
2920,6.0,1543.02,257.17,16.0,2025-08-21,2026-06-23,1075,8.0,0.1674,61.2,8.0,6.0,1543.02,True
2921,9.0,4646.58,516.29,23.0,2025-01-05,2025-12-31,1130,182.0,0.2389,45.0,182.0,9.0,4646.58,False
2922,13.0,9719.71,747.67,42.0,2025-02-21,2026-04-11,618,81.0,0.6311,34.5,81.0,13.0,9719.71,True
2923,3.0,1428.43,476.14,10.0,2026-02-04,2026-04-15,190,77.0,0.4737,35.0,77.0,3.0,1428.43,True
2924,1.0,28.55,28.55,1.0,2026-06-18,2026-06-18,32,13.0,0.9375,,13.0,1.0,28.55,True
2925,11.0,5513.3,501.21,31.0,2025-01-29,2026-05-11,586,51.0,0.5631,46.7,51.0,11.0,5513.3,True
2926,4.0,2744.12,686.03,13.0,2025-06-21,2026-06-06,388,25.0,0.3093,116.67,25.0,4.0,2744.12,True
